sess,entry,exit,high,low,bars,prior_day_ret,trend,mfe,mae,pnl,mfe_usd,mae_usd,prior_night,vol20,dow,year,month
2021-12-21,15980.25,15960.0,15995.0,15882.25,144,1.3434421939188201,0.2860697259249312,14.75,98.0,-41.0,29.5,196.0,153.5,270.7127823474831,1,2021,12
2021-12-22,16181.5,16197.25,16203.75,16145.25,144,1.2889786840827533,1.3141132289236523,22.25,36.25,31.0,44.5,72.5,-41.0,269.2456262167355,2,2021,12
2021-12-26,16304.25,16340.25,16363.0,16304.25,144,0.6843389872400962,1.9101129568771302,58.75,0.0,71.5,117.5,0.0,31.0,268.23385687434046,6,2021,12
2021-12-27,16569.25,16648.0,16652.75,16533.25,144,1.3045207071634035,3.37676735865422,83.5,36.0,157.0,167.0,72.0,71.5,247.5452962271965,0,2021,12
2021-12-28,16518.25,16543.75,16564.0,16498.25,144,-0.6400313238859701,2.791918110465863,45.75,20.0,50.5,91.5,40.0,157.0,238.40541956706292,1,2021,12
2021-12-29,16487.5,16523.25,16539.0,16441.75,144,-0.042433886489356976,2.6053549488489924,51.5,45.75,71.0,103.0,91.5,50.5,233.13424526609003,2,2021,12
2021-12-30,16430.25,16401.25,16446.0,16351.0,144,-0.2852720706503553,2.0966843824419934,15.75,79.25,-58.5,31.5,158.5,71.0,226.17333827701347,3,2021,12
2022-01-02,16355.0,16427.25,16440.5,16355.0,144,-0.5104061919127267,1.3332745705141535,85.5,0.0,144.0,171.0,0.0,-58.5,225.57288908349253,6,2022,1
2022-01-03,16496.5,16545.25,16560.75,16477.25,144,0.6516000061039806,2.227213535814232,64.25,19.25,97.0,128.5,38.5,144.0,224.25816156009958,0,2022,1
2022-01-04,16265.75,16225.75,16270.0,16171.75,144,-1.434001120549977,0.7686917935099569,4.25,94.0,-80.5,8.5,188.0,97.0,218.80608453966468,1,2022,1
2022-01-05,15761.5,15723.5,15813.0,15621.0,144,-2.692859678091386,-2.4149876316382546,51.5,140.5,-76.5,103.0,281.0,-80.5,174.55533544288724,2,2022,1
2022-01-06,15800.75,15793.5,15853.25,15667.0,144,0.42538954210877833,-2.4763304005938735,52.5,133.75,-15.0,105.0,267.5,-76.5,175.2748424467607,3,2022,1
2022-01-09,15589.5,15541.0,15668.75,15514.25,144,-1.094716801523088,-3.5485291382771234,79.25,75.25,-97.5,158.5,150.5,-15.0,173.6054207254575,6,2022,1
2022-01-10,15616.75,15714.25,15736.5,15564.25,144,1.474556982604458,-3.410596190462045,119.75,52.5,194.5,239.5,105.0,-97.5,173.69077180589144,0,2022,1
2022-01-11,15826.75,15874.25,15897.75,15762.5,144,1.7153870864118126,-1.9998966269753393,71.0,64.25,94.5,142.0,128.5,194.5,176.42804370412065,1,2022,1
2022-01-12,15901.5,15902.5,15923.25,15820.0,144,-0.27291549030679096,-1.6070447016178213,21.75,81.5,1.5,43.5,163.0,94.5,170.83228155431448,2,2022,1
2022-01-13,15506.0,15491.25,15554.5,15414.0,144,-2.838557993730406,-4.016982718442696,48.5,92.0,-30.0,97.0,184.0,1.5,170.15877067269275,3,2022,1
2022-01-16,15616.75,15604.0,15653.75,15507.5,144,1.322351641567976,-3.3612156366080503,37.0,109.25,-26.0,74.0,218.5,-30.0,160.00793360264802,6,2022,1
2022-01-17,15558.75,15321.0,15602.75,15270.0,144,-0.2708810848066179,-3.501909799875802,44.0,288.75,-476.0,88.0,577.5,-26.0,145.37333064616027,0,2022,1
2022-01-18,15240.0,15265.5,15276.5,15050.75,144,-0.8698485095292363,-5.483996919874179,36.5,189.25,50.5,73.0,378.5,-476.0,143.77270987660734,1,2022,1
2022-01-19,15042.0,15139.0,15165.75,14993.25,144,-1.5048551638310759,-6.430314151469951,123.75,48.75,193.5,247.5,97.5,50.5,140.09363410158727,2,2022,1
2022-01-20,14737.0,14799.0,14816.5,14602.75,144,-2.188710341985989,-7.520584917068184,79.5,134.25,123.5,159.0,268.5,193.5,145.90121703254874,3,2022,1
2022-01-23,14409.75,14340.5,14579.75,14292.0,144,-2.249762647497622,-9.978566102215714,170.0,117.75,-139.0,340.0,235.5,123.5,147.8934449278653,6,2022,1
2022-01-24,14494.25,14274.0,14499.25,14151.75,144,2.2214784018039557,-9.232064944320662,5.0,342.5,-441.0,10.0,685.0,-139.0,151.44195301031644,0,2022,1
2022-01-25,13945.0,14409.25,14449.5,13943.75,144,-0.478216533633391,-11.22535235565062,504.5,1.25,928.0,1009.0,2.5,-441.0,177.46530239072518,1,2022,1
2022-01-26,14178.25,14095.0,14282.25,13845.25,144,-2.2624043659223214,-11.017967159996278,104.0,333.0,-167.0,208.0,666.0,928.0,276.76032762548965,2,2022,1
2022-01-27,14142.0,14031.25,14183.5,13996.0,144,-2.4122233268798032,-11.771801984070041,41.5,146.0,-222.0,83.0,292.0,-167.0,279.6845497492148,3,2022,1
2022-01-30,14450.0,14498.0,14548.0,14353.5,144,2.6034724813847276,-8.739083179956742,98.0,96.5,95.5,196.0,193.0,-222.0,284.17633864797466,6,2022,1
2022-01-31,14865.75,14876.75,14966.25,14817.5,144,2.8334282411002443,-5.614864680798226,100.5,48.25,21.5,201.0,96.5,95.5,283.1131724612131,0,2022,1
2022-02-01,15128.5,15213.5,15253.0,15103.75,144,0.3195369224077371,-4.835073381656674,124.5,24.75,169.5,249.0,49.5,21.5,282.25939334516204,1,2022,2
2022-02-02,14857.0,14785.0,14870.0,14751.75,144,-0.3510796110103853,-3.899373868424938,13.0,105.25,-144.5,26.0,210.5,169.5,284.19317350777624,2,2022,2
2022-02-03,14776.75,14623.0,14825.75,14584.5,144,-1.3669284912781854,-7.570889562077776,49.0,192.25,-308.0,98.0,384.5,-144.5,285.6743856303241,3,2022,2
2022-02-06,14674.5,14651.5,14744.0,14600.0,144,1.1175589344445847,-6.241916993712426,69.5,74.5,-46.5,139.0,149.0,-308.0,294.1793793535537,6,2022,2
2022-02-07,14603.0,14571.25,14622.25,14536.5,144,-0.9604106818065894,-6.754116956814404,19.25,66.5,-64.0,38.5,133.0,-46.5,293.5916370438797,0,2022,2
2022-02-08,14744.75,14870.25,14880.0,14740.0,144,1.5001205607798607,-5.524809977149481,135.25,4.75,250.5,270.5,9.5,-64.0,289.9504222594287,1,2022,2
2022-02-09,15058.75,15000.75,15061.5,14966.5,144,0.8294791876131136,-3.373132171217974,2.75,92.25,-116.5,5.5,184.5,250.5,295.2232429160934,2,2022,2
2022-02-10,14700.0,14610.5,14712.25,14527.5,144,-0.2747112987739775,-5.38435103597934,12.25,172.5,-179.5,24.5,345.0,-116.5,296.12748854789584,3,2022,2
2022-02-13,14250.25,14099.75,14296.5,14030.75,144,-3.1445043451642007,-8.178486370264226,46.25,219.5,-301.5,92.5,439.0,-179.5,298.34088922608396,6,2022,2
2022-02-14,14250.25,14520.25,14542.75,14223.25,144,0.33958545940810936,-7.851384564173747,292.5,27.0,539.5,585.0,54.0,-301.5,304.688240147549,0,2022,2
2022-02-15,14594.0,14593.25,14668.5,14546.0,144,0.9397457158651257,-5.445554167502731,74.5,48.0,-2.0,149.0,96.0,539.5,312.4844364545469,1,2022,2
2022-02-16,14593.25,14507.0,14619.75,14442.25,144,0.6011437233016448,-5.337073279364956,26.5,151.0,-173.0,53.0,302.0,-2.0,312.3655921478784,2,2022,2
2022-02-17,14156.0,14262.75,14299.0,14128.5,144,-2.057008521892445,-7.90632811814308,143.0,27.5,213.0,286.0,55.0,-173.0,311.752865812177,3,2022,2
2022-02-20,13953.25,13978.0,14157.0,13809.25,144,-1.4027244887183654,-8.663537609016492,203.75,144.0,49.0,407.5,288.0,213.0,314.3835279266058,6,2022,2
2022-02-21,13700.0,13922.0,13966.5,13592.25,144,-0.9251577998196536,-10.147977712079692,266.5,107.75,443.5,533.0,215.5,49.0,312.95295173556036,0,2022,2
2022-02-22,13925.5,14004.25,14069.0,13912.0,144,-0.10986438052699166,-8.996367533778916,143.5,13.5,157.0,287.0,27.0,443.5,309.074359771918,1,2022,2
2022-02-23,13484.75,13140.5,13517.75,13025.75,144,-3.483386923901388,-11.044771991105462,33.0,459.0,-689.0,66.0,918.0,157.0,232.23595504527168,2,2022,2
2022-02-24,13911.0,13905.75,13940.75,13759.25,144,6.82856869681614,-7.783638025111328,29.75,151.75,-11.0,59.5,303.5,-689.0,278.0706023088759,3,2022,2
2022-02-27,14005.0,14005.0,14049.0,13691.0,144,1.334381307943766,-6.099742704555178,44.0,314.0,-0.5,88.0,628.0,-11.0,273.78834867178153,6,2022,2
2022-02-28,14218.0,14151.5,14327.5,14080.5,144,1.3619127307685552,-5.551331000317184,109.5,137.5,-133.5,219.0,275.0,-0.5,272.7765557046742,0,2022,2
2022-03-01,14026.5,14096.25,14144.5,13912.0,144,-1.2063279307243269,-6.875490417736174,118.0,114.5,139.0,236.0,229.0,-133.5,274.0446503669371,1,2022,3
2022-03-02,14195.25,14188.75,14254.75,14158.25,144,1.2067035134798898,-5.108618206321602,59.5,37.0,-13.5,119.0,74.0,139.0,273.0329939576418,2,2022,3
2022-03-03,14065.25,13914.0,14086.0,13746.75,144,-2.2036024108978203,-6.18659478109983,20.75,318.5,-303.0,41.5,637.0,-13.5,271.427905519563,3,2022,3
2022-03-06,13778.5,13591.0,13778.5,13527.0,144,-0.7194502754005461,-7.226650911605126,0.0,251.5,-375.5,0.0,503.0,-303.0,271.1434170906219,6,2022,3
2022-03-07,13282.5,13344.75,13380.0,13105.25,144,-3.6909840214012,-10.280420413401803,97.5,177.25,124.0,195.0,354.5,-375.5,283.05852565744846,0,2022,3
2022-03-08,13194.25,13519.75,13568.25,13192.0,144,-0.2408369082561923,-10.330282894258392,374.0,2.25,650.5,748.0,4.5,124.0,284.9347155143843,1,2022,3
2022-03-09,13774.25,13584.25,13780.0,13575.0,144,1.0052375264173463,-6.698897606784793,5.75,199.25,-380.5,11.5,398.5,650.5,317.08275941115033,2,2022,3
2022-03-10,13575.25,13654.5,13684.25,13454.75,144,0.1972059419809158,-7.355368548915653,109.0,120.5,158.0,218.0,241.0,-380.5,327.54750961140206,3,2022,3
2022-03-13,13330.75,13413.25,13446.5,13288.0,144,-2.9974838639098556,-8.961917395286179,115.75,42.75,164.5,231.5,85.5,158.0,327.1764965097906,6,2022,3
2022-03-14,13082.0,13008.75,13143.0,12943.0,144,-1.5132075471698148,-10.257327202630906,61.0,139.0,-147.0,122.0,278.0,164.5,320.7661582671614,0,2022,3
2022-03-15,13443.5,13676.25,13707.0,13391.75,144,2.280111725474554,-7.093378843407583,263.5,51.75,465.0,527.0,103.5,-147.0,299.13172595644915,1,2022,3
2022-03-16,14000.0,13928.0,14025.75,13852.0,144,2.490776601016864,-3.3852033568615436,25.75,148.0,-144.5,51.5,296.0,465.0,317.1836218974744,2,2022,3
2022-03-17,14052.75,14029.5,14073.75,13971.0,144,1.7927281899751346,-2.0233512429127853,21.0,81.75,-47.0,42.0,163.5,-144.5,316.3487197698135,3,2022,3
2022-03-20,14404.5,14367.25,14434.75,14307.5,144,1.7927281899751346,-2.0233512429127853,30.25,97.0,-75.0,60.5,194.0,-47.0,313.252608465638,6,2022,3
2022-03-21,14389.0,14418.5,14448.25,14292.5,144,0.0017395539783526814,-0.1384134016413685,59.25,96.5,58.5,118.5,193.0,-75.0,313.56860556302,0,2022,3
2022-03-22,14652.75,14592.0,14677.0,14582.75,144,1.8397873560223044,1.9642467639136463,24.25,70.0,-122.0,48.5,140.0,58.5,296.1850983759987,1,2022,3
2022-03-23,14463.5,14541.75,14570.0,14448.0,144,-0.6004197777242593,0.692370056877234,106.5,15.5,156.0,213.0,31.0,-122.0,293.9631141827151,2,2022,3
2022-03-24,14763.0,14762.0,14819.0,14693.5,144,1.6766219682233574,3.1028067660660685,56.0,69.5,-2.5,112.0,139.0,156.0,252.7175391722212,3,2022,3
2022-03-27,14755.25,14712.5,14777.25,14658.75,144,-0.05249610512768621,3.129369425787787,22.0,96.5,-86.0,44.0,193.0,-2.5,252.69082940058965,6,2022,3
2022-03-28,14982.25,15054.0,15083.0,14956.25,144,1.5826752973870706,4.837919890314368,100.75,26.0,143.0,201.5,52.0,-86.0,253.57369296352076,0,2022,3
2022-03-29,15220.0,15181.0,15262.5,15147.0,144,0.6122920517560138,6.659859620417352,42.5,73.0,-78.5,85.0,146.0,143.0,253.20397435976187,1,2022,3
2022-03-30,15100.0,15135.5,15181.0,15096.0,144,-0.5654187890476892,5.55467476665803,81.0,4.0,70.5,162.0,8.0,-78.5,252.40758991632646,2,2022,3
2022-03-31,14921.5,14943.75,14959.25,14876.0,144,-1.3908920608080133,4.112589043201065,37.75,45.5,44.0,75.5,91.0,70.5,252.743227042367,3,2022,3
2022-04-03,14847.5,14917.75,14925.25,14802.0,144,-0.2550506745419123,4.042543956067046,77.75,45.5,140.0,155.5,91.0,44.0,241.69154303302423,6,2022,4
2022-04-04,15160.0,15138.0,15199.25,15129.0,144,1.8008492355201966,6.052526213276499,39.25,31.0,-44.5,78.5,62.0,140.0,223.07975326279495,0,2022,4
2022-04-05,14860.75,14709.25,14864.0,14681.75,144,-1.813938862316078,3.6782400651516944,3.25,179.0,-303.5,6.5,358.0,-44.5,223.50025756490518,1,2022,4
2022-04-06,14492.0,14581.25,14585.75,14433.5,144,-0.6591562799616479,1.3526260187141537,93.75,58.5,178.0,187.5,117.0,-303.5,186.45694260973073,2,2022,4
2022-04-07,14534.5,14574.0,14642.5,14517.5,144,0.5270615884426677,1.5585828550997771,108.0,17.0,78.5,216.0,34.0,178.0,167.58729853893746,3,2022,4
2022-04-10,14334.0,14215.75,14379.75,14155.75,144,-0.9106303566491558,0.06431896062235598,45.75,178.25,-237.0,91.5,356.5,78.5,165.22654901679695,6,2022,4
2022-04-11,14004.5,14030.25,14046.0,13902.5,144,-1.110679474502052,-2.218269258302452,41.5,102.0,51.0,83.0,204.0,-237.0,171.327971108662,0,2022,4
2022-04-12,13954.0,13999.0,14100.0,13941.25,144,-1.815204760731015,-2.500062940408021,146.0,12.75,89.5,292.0,25.5,51.0,167.9337588706364,1,2022,4
2022-04-13,14210.5,14238.75,14296.0,14210.5,144,1.9242828731657502,-0.4347567357540161,85.5,0.0,56.0,171.0,0.0,89.5,131.73550804148203,2,2022,4
2022-04-17,13894.0,13795.75,13894.5,13729.25,144,-2.3217800899887564,-2.564546714316973,0.5,164.75,-197.0,1.0,329.5,56.0,128.27046876773602,6,2022,4
2022-04-18,13960.75,13861.25,14019.5,13828.0,144,0.4819494584837436,-2.3228653316446413,58.75,132.75,-199.5,117.5,265.5,-197.0,135.55401914094307,0,2022,4
2022-04-19,14099.0,14206.0,14215.25,14044.25,144,2.430630630630626,-0.1832376527038937,116.25,54.75,213.5,232.5,109.5,-199.5,141.70293937076886,1,2022,4
2022-04-20,14070.25,14136.5,14178.5,14054.5,144,-1.7367202301592832,-1.5715792899320902,108.25,15.75,132.0,216.5,31.5,213.5,149.676622915432,2,2022,4
2022-04-21,13719.0,13666.5,13761.0,13612.25,144,-3.1873985747548184,-3.4180694524120425,42.0,106.75,-105.5,84.0,213.5,132.0,149.78153169480578,3,2022,4
2022-04-24,13323.5,13248.5,13360.0,13200.0,144,-2.6756766602309523,-5.749670503966653,36.5,123.5,-150.5,73.0,247.0,-105.5,147.78225447205125,6,2022,4
2022-04-25,13528.0,13504.0,13584.5,13432.25,144,1.826733138933312,-4.369301354900745,56.5,95.75,-48.5,113.0,191.5,-150.5,151.42180542410244,0,2022,4
2022-04-26,12861.75,13144.25,13184.0,12860.0,144,-3.230065456709308,-7.896748926385366,322.25,1.75,564.5,644.5,3.5,-48.5,150.66539041339607,1,2022,4
2022-04-27,13188.0,13285.75,13347.25,13133.0,144,-0.14590972795515134,-7.782568917950938,159.25,55.0,195.0,318.5,110.0,564.5,195.7081003083822,2,2022,4
2022-04-28,13250.0,13316.75,13420.75,13117.0,144,1.8997880714501925,-4.3630835677549555,170.75,133.0,133.0,341.5,266.0,195.0,198.53869270245536,3,2022,4
2022-05-01,12892.5,12909.0,12980.25,12806.25,144,-3.2417685794919993,-8.442770455858039,87.75,86.25,32.5,175.5,172.5,133.0,199.75872947132999,6,2022,5
2022-05-02,13055.5,13081.5,13171.5,13028.5,144,1.7931544721778714,-6.77347754204225,116.0,27.0,51.5,232.0,54.0,32.5,199.73119271186778,0,2022,5
2022-05-03,13120.25,13125.0,13147.75,13080.75,144,0.13386624849400786,-6.512370983822457,27.5,39.5,9.0,55.0,79.0,51.5,198.11346429973435,1,2022,5
2022-05-04,13496.75,13420.5,13547.75,13378.0,144,3.2501716639963485,-3.322559248240564,51.0,118.75,-153.0,102.0,237.5,9.0,197.49369576880437,2,2022,5
2022-05-05,12890.0,12817.25,12890.75,12748.0,144,-3.618137530447818,-7.999939905479902,0.75,142.0,-146.0,1.5,284.0,-153.0,186.81133883088972,3,2022,5
2022-05-08,12606.5,12455.75,12636.75,12432.0,144,-0.5211802970335855,-9.086937183106059,30.25,174.5,-302.0,60.5,349.0,-146.0,187.77190109839455,6,2022,5
2022-05-09,12205.0,12353.0,12418.75,12101.75,144,-2.0242996284767556,-12.419275909349903,213.75,103.25,295.5,427.5,206.5,-302.0,200.23021454263463,0,2022,5
2022-05-10,12330.5,12510.5,12527.25,12320.0,144,-1.2362472494498955,-11.134406060974767,196.75,10.5,359.5,393.5,21.0,295.5,202.52828912212945,1,2022,5
2022-05-11,12003.25,11834.75,12072.25,11791.0,144,-2.2270305578803384,-13.506075594151401,69.0,212.25,-337.5,138.0,424.5,359.5,215.83915033142037,2,2022,5
2022-05-12,11890.25,12137.5,12180.75,11890.0,144,1.3336725823208884,-13.440361655268351,290.5,0.25,494.0,581.0,0.5,-337.5,231.39661070847265,3,2022,5
2022-05-15,12410.0,12294.75,12499.0,12230.75,144,2.0791263136204385,-10.03479185001186,89.0,179.25,-231.0,178.0,358.5,494.0,254.54001210646217,6,2022,5
2022-05-16,12238.0,12532.0,12544.0,12230.0,144,-0.5198497309371497,-10.801910651514401,306.0,8.0,587.5,612.0,16.0,-231.0,256.3276724388039,0,2022,5
2022-05-17,12574.25,12511.75,12593.5,12459.25,144,0.5824309989392207,-8.328976646089004,19.25,115.0,-125.5,38.5,230.0,587.5,277.1366409610211,1,2022,5
2022-05-18,11904.25,11727.5,11953.0,11704.25,144,-3.4584520849756384,-12.698955246196553,48.75,200.0,-354.0,97.5,400.0,-125.5,278.88228392903284,2,2022,5
2022-05-19,11899.25,12054.25,12096.5,11883.0,144,0.10324483775812077,-12.986095797530083,197.25,16.25,309.5,394.5,32.5,-354.0,293.3277435422346,3,2022,5
2022-05-22,11858.5,11895.75,12045.75,11857.0,144,-1.5903374009937021,-13.05647857616713,187.25,1.5,74.0,374.5,3.0,309.5,297.2627880034414,6,2022,5
2022-05-23,11934.0,11825.75,11936.0,11753.75,144,1.2578616352201255,-11.382650814619112,2.0,180.25,-217.0,4.0,360.5,74.0,293.1385786889701,0,2022,5
2022-05-24,11810.5,11786.75,11892.0,11732.0,144,-0.29407408974548854,-13.049318054849323,81.5,78.5,-48.0,163.0,157.0,-217.0,299.09655521604606,1,2022,5
2022-05-25,11882.25,11937.75,11993.75,11848.5,144,1.9842539845100093,-11.667947323427374,111.5,33.75,110.5,223.0,67.5,-48.0,275.34873103795223,2,2022,5
2022-05-26,12251.75,12362.75,12373.75,12222.0,144,3.028077391194861,-9.110296488851354,122.0,29.75,221.5,244.0,59.5,110.5,273.3465062882641,3,2022,5
2022-05-29,12705.5,12869.75,12882.5,12673.0,144,2.2042674941065155,-5.9183959629022675,177.0,32.5,328.0,354.0,65.0,221.5,275.8554589101443,6,2022,5
2022-05-30,12814.0,12641.0,12825.5,12616.5,144,0.3547141709291157,-4.835850762811056,11.5,197.5,-346.5,23.0,395.0,328.0,283.7107624157503,0,2022,5
2022-05-31,12646.5,12629.0,12726.0,12581.75,144,-0.2563546370609959,-5.759160352704917,79.5,64.75,-35.5,159.0,129.5,-346.5,296.97675236854553,1,2022,5
2022-06-01,12549.25,12621.0,12646.5,12494.25,144,-1.4411372025445734,-6.178310925503738,97.25,55.0,143.0,194.5,110.0,-35.5,297.2807197175583,2,2022,6
2022-06-02,12894.5,12828.0,12945.0,12802.25,144,3.129374125174955,-3.3806560486238424,50.5,92.25,-133.5,101.0,184.5,143.0,295.35647507447857,3,2022,6
2022-06-05,12548.0,12713.5,12751.75,12527.0,144,-0.9409768799810592,-5.615408587635107,203.75,21.0,330.5,407.5,42.0,-133.5,294.9573508420997,6,2022,6
2022-06-06,12604.75,12528.75,12614.5,12470.25,144,-1.1085821920496008,-4.957822098904508,9.75,134.5,-152.5,19.5,269.0,330.5,290.2716286877735,0,2022,6
2022-06-07,12683.75,12681.5,12711.25,12624.25,144,2.032871104332634,-3.792116493964015,27.5,59.5,-5.0,55.0,119.0,-152.5,289.34004307443485,1,2022,6
2022-06-08,12617.75,12662.0,12684.75,12566.75,144,-0.4280669914978441,-4.107881862491047,67.0,51.0,88.0,134.0,102.0,-5.0,280.0741384460832,2,2022,6
2022-06-09,12298.25,12303.25,12339.5,12258.25,144,-2.1606537771576617,-6.348805387299949,41.25,40.0,9.5,82.5,80.0,88.0,266.4693425636724,3,2022,6
2022-06-12,11803.75,11493.75,11803.75,11434.0,144,-1.698258143542264,-9.242647924190805,0.0,369.75,-620.5,0.0,739.5,9.5,245.34837074314515,6,2022,6
2022-06-13,11333.5,11384.75,11505.25,11315.0,144,-1.4891204814023506,-12.918303596208291,171.75,18.5,102.0,343.5,37.0,-620.5,279.97680355042957,0,2022,6
2022-06-14,11334.0,11398.25,11428.75,11325.5,144,-0.5906635633042057,-12.22437429839408,94.75,8.5,128.0,189.5,17.0,102.0,246.1041325921761,1,2022,6
2022-06-15,11605.75,11288.75,11737.75,11233.0,144,1.2198049184978244,-9.612987857204658,132.0,372.75,-634.5,264.0,745.5,128.0,246.69908155910366,2,2022,6
2022-06-16,11173.0,11250.75,11264.0,11129.5,144,-1.4473829810777938,-12.768944953014216,91.0,43.5,155.0,182.0,87.0,-634.5,274.12839265186443,3,2022,6
2022-06-19,11331.25,11382.5,11437.5,11274.0,144,-1.4473829810777938,-12.768944953014216,106.25,57.25,102.0,212.5,114.5,155.0,266.5015108083966,6,2022,6
2022-06-20,11427.0,11504.5,11546.75,11398.5,144,0.5608709996700822,-10.000744088336278,119.75,28.5,154.5,239.5,57.0,102.0,267.12260638535497,0,2022,6
2022-06-21,11579.0,11378.0,11580.5,11320.5,144,0.8579578860266057,-8.427979041460375,1.5,258.5,-402.5,3.0,517.0,154.5,265.8909687011616,1,2022,6
2022-06-22,11543.5,11638.25,11650.5,11460.5,144,0.7671853886055624,-8.237616027792694,107.0,83.0,189.0,214.0,166.0,-402.5,280.3204744949121,2,2022,6
2022-06-23,11690.0,11852.5,11875.0,11684.25,144,0.617403048427545,-6.5185835518914885,185.0,5.75,324.5,370.0,11.5,189.0,282.825009828004,3,2022,6
2022-06-26,12140.0,12220.0,12262.75,12072.0,144,2.517090049793236,-2.903328172322861,122.75,68.0,159.5,245.5,136.0,324.5,288.3187323906798,6,2022,6
2022-06-27,12075.0,12086.75,12158.5,11970.0,144,-1.1773392952373118,-3.4352440915717763,83.5,105.0,23.0,167.0,210.0,159.5,280.15068783555904,0,2022,6
2022-06-28,11680.75,11623.0,11723.5,11616.0,144,-3.2288147887178043,-6.073756289407484,42.75,64.75,-116.0,85.5,129.5,23.0,269.62808083299524,1,2022,6
2022-06-29,11695.0,11505.75,11697.0,11461.5,144,0.1756829137653959,-5.56564275428324,2.0,233.5,-379.0,4.0,467.0,-116.0,270.72521512645096,2,2022,6
2022-06-30,11511.0,11519.75,11556.25,11381.75,144,-0.14711290915777608,-6.408773546339974,45.25,129.25,17.0,90.5,258.5,-379.0,280.41091089215564,3,2022,6
2022-07-03,11613.0,11569.0,11648.75,11501.0,144,1.1563588850174167,-5.485276367717629,35.75,112.0,-88.5,71.5,224.0,17.0,279.61566079738435,6,2022,7
2022-07-04,11553.5,11536.25,11748.75,11506.75,144,-0.15559493452046436,-5.714475793137542,195.25,46.75,-35.0,390.5,93.5,-88.5,266.8761922196962,0,2022,7
2022-07-05,11813.75,11804.5,11874.0,11730.5,144,3.129910948140391,-3.3044303965848454,60.25,83.25,-19.0,120.5,166.5,-35.0,265.7298737241895,1,2022,7
2022-07-06,11903.5,11909.75,11963.5,11837.25,144,0.5115954590617866,-2.521423964250402,60.0,66.25,12.0,120.0,132.5,-19.0,265.64722848168395,2,2022,7
2022-07-07,12115.75,12084.0,12130.5,12051.5,144,1.8227200268478905,-0.32953157240969144,14.75,64.25,-64.0,29.5,128.5,12.0,264.22726959948704,3,2022,7
2022-07-10,12148.75,12051.5,12155.0,11996.5,144,1.1483492479560597,0.04139842735357835,6.25,152.25,-195.0,12.5,304.5,-64.0,263.9264189225155,6,2022,7
2022-07-11,11900.0,11807.25,11909.25,11759.25,144,-1.325671133977846,-1.9796552605330198,9.25,140.75,-186.0,18.5,281.5,-195.0,230.52218183027304,0,2022,7
